16,empatTan,"  Jun 30 2017, 03:33 PM",On my way,Group: Senior Member,Posts: 661,Joined: Mar 2016,,Pls also sacrifice 1 virgin amoi passenger to my god...
17,Wassupman,"  Jun 30 2017, 03:33 PM",On my way,Group: Senior Member,Posts: 595,Joined: Mar 2013,,they should start praying the moment they wake up from their bed before going to to toilet or even stepping out of their bedroom... serious wan... chances of going out to the bedroom might fall and break their head because of slippery floor chances of getting kuku cut after zipping their pants chances of chocking on cockroach while drinking milo chances of getting bitten by a dog when open main gate chances of getting run over by a car when about to enter car so yeah... there you go... better start praying now....
18,JonSpark,"  Jun 30 2017, 03:34 PM",Crunk,Group: Senior Member,"Posts: 4,327",Joined: May 2008,,"Some think their religion (mostly Abrahamic ones) is the one and only truth, the rest are satanic to fool the masses, that includes Buddhism and Hinduism despite the age of origin. They might inteprete it as satanic incantation to counter the prayer. Maybe can see -HP1 appear on top of their head if effective."
19,abgropi,"  Jun 30 2017, 03:35 PM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,potential thread.grab popcorn besar now.
0,nm7,"  Yesterday, 09:29 PM, updated 6h ago",Getting Started,Group: Junior Member,Posts: 192,Joined: Jun 2014,,This name appears in every lowyat forum pages. Is it slogan? what does it mean actually?
1,Master Oogway,"  Yesterday, 09:30 PM",New Member,Group: Junior Member,Posts: 47,Joined: Mar 2016,,/k version of hitler
2,joe_star,"  Yesterday, 09:30 PM",Serving the Servants,Group: Senior Member,"Posts: 1,457",Joined: Mar 2007,,Kebodohan bingding terserlahYour beloved lyn is owned by indianScared now?
3,howszat,"  Yesterday, 09:31 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,133",Joined: Sep 2007,,Slogan? Why do you worry? Are you a ftard busybody?
4,Arata,"  Yesterday, 09:32 PM",New Member,Group: New Member,Posts: 1,Joined: Jul 2016,,Dah lah go eat char siew bao and /tered
5,NielWooWoo1205,"  Yesterday, 09:32 PM",Getting Started,Group: Junior Member,Posts: 71,Joined: Apr 2014,From: /Kepong,BINGDING STOP THIS FUCKING MADNESSYOU KEEP ASKING THIS EVERYTIME YOU OPENED A NEW DUPE
6,MR_alien,"  Yesterday, 09:32 PM",Mr.Alien on the loss,Group: Senior Member,"Posts: 2,013",Joined: Oct 2007,From: everywhere in sabah,the almighty of LYN
7,GibeDeMuny,"  Yesterday, 09:32 PM",New Member,Group: Junior Member,Posts: 12,Joined: Nov 2016,,HURR DURR PRETEND BODO BINGDING
8,EdBaaBaa,"  Yesterday, 09:44 PM",Getting Started,Group: Junior Member,Posts: 67,Joined: Jan 2013,,He's the one we dedicate this to
9,SerioseCat,"  Yesterday, 11:21 PM",Getting Started,Group: Junior Member,Posts: 290,Joined: May 2008,,se7enHabis lah uolls
10,everest,"  Yesterday, 11:26 PM",Getting Started,Group: Junior Member,Posts: 61,Joined: Sep 2007,,
11,yandebunena,"  Yesterday, 11:27 PM",Getting Started,Group: Junior Member,Posts: 134,Joined: Sep 2012,,ramadass sound abit bad ass
12,nearlee,"  Yesterday, 11:28 PM",Getting Started,Group: Junior Member,Posts: 103,Joined: May 2009,From: iNearly,moga muncul tered ni dan 3 daysNearlee
13,Jag23sys,"  Yesterday, 11:32 PM",New Member,Group: Junior Member,Posts: 5,Joined: Aug 2016,,He is the architect in the matrix
14,estcin,"  Yesterday, 11:33 PM",New Member,Group: Junior Member,Posts: 29,Joined: Aug 2011,,Google rosak?
15,b3ta,"  Yesterday, 11:34 PM",responsible poster stormtrooper,Group: Senior Member,Posts: 678,Joined: Apr 2007,From: malaysia,fegget
16,VinniJeyaa,"  Yesterday, 11:36 PM",Getting Started,Group: Junior Member,Posts: 292,Joined: Jul 2008,,ada se7en ada amoi....alwayscheck out the middle amoi
17,Ibrahimovic,"  Yesterday, 11:38 PM",*HolyHunk*,Group: Senior Member,"Posts: 1,516",Joined: Aug 2007,From: Johor-Singapore,Our Dear LeaderJangan persoal
18,advocado,"  Yesterday, 11:42 PM",Look at all my stars!!,Group: Senior Member,"Posts: 2,075",Joined: Jun 2007,,he is like the Malaysia version of Gaben.Amen.
19,Teddy Paddington,"  Yesterday, 11:46 PM",New Member,Group: New Member,Posts: 0,Joined: Feb 2017,,
0,MIKE9795,"  Today, 01:06 AM, updated 3h ago",New Member,Group: Junior Member,Posts: 40,Joined: Dec 2014,,"Hi all,Refer to the above, I call them to ask some info after attrac by their flyer.It mentioned, you just pay fixed rental per month, maintenance bear by Coway, after five years machine belongs to you and I will be paying cheaper that time.It that true? Anyone using this Coway water filter? Which one ofodel u using? Any contract need to sign for certain years? Scared it is like last time diamond, although cheap, RM63 per month, but need to stick to 3 years and cannot terminate before 3 years.Currently I am using E-Ions alkaline water, scared on the maintenance fee, every years about RM1500, then at first buy the machine for RM4.3k. already using close to 3 years now. If Coway affordable, possible switch to them...What do you think?Many thanks on your kind advice and assistance here..."
1,NielWooWoo1205,"  Today, 01:10 AM",Getting Started,Group: Junior Member,Posts: 71,Joined: Apr 2014,From: /Kepong,Free service if you rent from them
2,kamfoo,"  Today, 01:11 AM",Getting Started,Group: Junior Member,Posts: 171,Joined: Nov 2010,,Kangen water
3,Lumiaaa,"  Today, 01:12 AM",Getting Started,Group: Junior Member,Posts: 96,Joined: Sep 2014,From: LYN,im using itjust buy regret later
4,soonlee33,"  Today, 01:14 AM",10k Club,Group: Senior Member,"Posts: 2,610",Joined: Aug 2009,From: Malacca<-->Johore,I'm paying 85/month
5,Qooohqoo,"  Today, 01:14 AM",New Member,Group: Junior Member,Posts: 9,Joined: Oct 2016,,I don't think so.
6,rocketaz,"  Today, 01:16 AM",Getting Started,Group: Junior Member,Posts: 55,Joined: Jul 2008,From: Penang,"Anyone selling coway filter here? After paying for a full year, I've decided to do the cleaning myself.. Rely myself to clean the interior much better.."
7,jichuen,"  Today, 01:21 AM",On my way,Group: Senior Member,Posts: 537,Joined: Apr 2010,,Parents considers selling their cowaypm if interest. i will get in touch with them about it. parents not willing to pay the subsciption.
8,Iseethelight,"  Today, 01:22 AM",New Member,Group: Junior Member,Posts: 31,Joined: Apr 2017,,Wow so hardworking everyday coway/cuckoo agent open thread lol
9,doremon,"  Today, 01:23 AM",cLuElEss T_T,Group: Senior Member,"Posts: 2,235",Joined: Jan 2005,,"If I were you, will get something that can control on when to service (Timing) and reasonable price (Go for underdog brands). Coway will suck you money dry till the end. After 5 years they will force you to change new unit cause of internal part cant change blah2. That's their tactic so that you will rely on them (Happen to my mum)."
10,AyamBannedTwice,"  Today, 02:06 AM",Getting Started,Group: Junior Member,Posts: 55,Joined: Feb 2015,,"I paid 125/month and I satisfied with the serviceI'm not selling coway, but coway got few hnggghhh salesgirl cum service girl"
11,tropicanagolf,"  Today, 02:10 AM",New Member,Group: Junior Member,Posts: 12,Joined: May 2011,,"If you are looking for cheap, then just boil ur own filtered water. My family spent a lot on this Coway + diamond combo. Crazy how much we have to spend while other countries just drink from tap."
12,xXTAUFANXx,"  Today, 02:14 AM",New Member,Group: Junior Member,Posts: 11,Joined: Mar 2017,,other country ada yg masih minum air telaga
13,unwanted guy,"  Today, 02:23 AM",New Member,Group: Junior Member,Posts: 6,Joined: May 2017,,Dari kecik sampai skng minum air paip yang direbus pun sihat je and can earn 5 digits monthly also
14,cicak.fakir,"  Today, 02:56 AM",Getting Started,Group: Junior Member,Posts: 240,Joined: May 2016,,"my sally's 5yrs contract is to end this september.basically co(way la)dy comes to service every 2 months. inclusive filter and parts replacement when due and necessary. free reinstallation every year, should you need to relocate the unit elsewhere (e.g. take it with you to a new residence, then call them to reinstall).after 5 years, the unit is yours. you can opt to continue under yearly renewal (incl parts and labour). or, you can service the unit yourself (buy replacement filter and parts and labour on your own when they are due and necessary).I asked coway technician that came to fix something last week, about ro vs mineral vs alkaline, as I am considering whether to still go for coway, and whether to still opt for ro filtration. he only responded on the ro. he advised, don't be tricked about ""all ro is bad"". he told me to review how fine the filtering is done. he said the finer it is, the more mineral is removed. he showed me a number on coway filter units as proof that coway didn't remove all minerals unlike some other brands (which he did not name nor i'm interested to know about). and he said most salesmen out there didn't even know about the ""fine-est"" of their filtration, and just talk cock ""all ro are bad""."
0,latipbogiba,"  Yesterday, 05:29 PM, updated 9h ago",New Member,Group: New Member,Posts: 2,Joined: Dec 2015,From: ayer tawar,"last week the whole week i cuti.i perasan lepas one week cutiotak ni asyik suruh cari kerja dekat kampungor kerja sendiri.hmmm  also, fed up with kolik yang tak cuti but left some work.but when she cuti i never do that."
1,YearOne,"  Yesterday, 05:38 PM",Casual,Group: Junior Member,Posts: 350,Joined: Apr 2010,"From: Kluang, Kajang, Serdang",Kerja sendiri / Kerja kat kampung.How I wish it could be that simple.
2,alna1988,"  Yesterday, 05:45 PM",New Member,Group: Junior Member,Posts: 17,Joined: Jan 2016,,"bro, when you works in org.you should know that someday we will clean up someone shit..there will be someone take for granted if we ""soft"" not pandan.yes, i also feel the same. + managers put a lot of task and responsibility but pay fresh grad salary.others colleague minimum earn almost RM4k./month with no qualifcation/dip and cert(but they won on experience(fair enough for me) but me with dgree+professional cert pay less than rm3k.hahhahhaah"
3,amxpayne67,"  Yesterday, 05:51 PM",The Coon,Group: Senior Member,Posts: 683,Joined: Mar 2010,From: Puchong Extreme,unker agree kerja sendiri at kampung is much2 betterbut only after unker clean up all the debt
4,latipbogiba,"  Yesterday, 06:45 PM",New Member,Group: New Member,Posts: 2,Joined: Dec 2015,From: ayer tawar,True. If not because of stupid that i made loan here and there i might be end up dekat my father kebun sawit which i think give me more freedom
5,~min~,"  Yesterday, 07:04 PM",finally!! got enough star!!,Group: Senior Member,Posts: 947,Joined: Jan 2010,From: land beyond heaven and hell!!,"ayam kerja kampung only, gaji kecil but happy, no rent, no jamlive with parent only, makan cukup"
6,abgropi,"  Yesterday, 07:22 PM",New Member,Group: New Member,Posts: 0,Joined: Jun 2017,,same with me.plus no money pulak.
7,tyrion,"  Yesterday, 07:36 PM",New Member,Group: Junior Member,Posts: 5,Joined: Apr 2015,,"That's normal. Even me who works for myself malas want to start work. Off for 10 days. This morning Monday blue is so strong,only after noon I got back my motivation, which is money!lol gonna work my ass off till the next long holiday which is merdeka& Aidiladha."
8,tyrion,"  Yesterday, 07:37 PM",New Member,Group: Junior Member,Posts: 5,Joined: Apr 2015,,"That's normal. Even me who works for myself malas want to start work. Off for 10 days. This morning Monday blue is so strong,only after noon I got back my motivation, which is money!lol gonna work my ass off till the next long holiday which is merdeka& Aidiladha."
9,kucinggemok,"  Yesterday, 08:07 PM",Getting Started,Group: Junior Member,Posts: 78,Joined: Mar 2009,,Tanam kelapa matag or kelapa pandan better. Sawit the price fluctuate. While baja and transportation cost remains the same
10,buysellaccount,"  Yesterday, 08:08 PM",Getting Started,Group: Junior Member,Posts: 116,Joined: Oct 2011,,kerja apa?
11,tyrion,"  Today, 12:47 AM",New Member,Group: Junior Member,Posts: 5,Joined: Apr 2015,,i do subcon work only. plumbing/electrical/hacking/landscaping all i sapu
12,RicoT,"  Today, 01:14 AM",Getting Started,Group: Junior Member,Posts: 75,Joined: Feb 2009,,"Then no need cuti, continue work then won't have that feeling"
13,AyamBannedTwice,"  Today, 02:09 AM",Getting Started,Group: Junior Member,Posts: 55,Joined: Feb 2015,,Mine will be on Wednesday Still on leave today (Tuesday)
14,POYOZER,"  Today, 02:55 AM",TRAVELER.com.my,Group: Senior Member,"Posts: 3,488",Joined: Jan 2003,"From: London, Hong Kong, Subang Jaya & Cyberjaya",Time to do agriculture business. High potential to make good income. Just not many people interested especially young generation due to not glamour.
0,NielWooWoo1205,"  Today, 01:06 AM, updated 3h ago",Getting Started,Group: Junior Member,Posts: 71,Joined: Apr 2014,From: /Kepong,"Few weeks ago I fly from my kapchai. My back hurts since then but it's getting worst after I slept on the floor at my kampung.Now want to bangun from bed also sakit,want to get out of car sakit,want to angkat kaki when lying down sakit. Everything sakitShould I go straight to hospital or just govt clinic?What happened? Something broken?"
1,noien,"  Today, 01:07 AM",Getting Started,Group: Senior Member,"Posts: 2,878",Joined: Jan 2008,,U need go happy ending massage.
2,olman,"  Today, 01:11 AM",Pukimon,Group: Senior Member,"Posts: 1,839",Joined: Jan 2003,From: PukiDex 150: SlowMon,U need more sexy timeU on top
3,ihatemynahs,"  Today, 01:12 AM",New Member,Group: Junior Member,Posts: 24,Joined: Dec 2010,"From: Kota Tinggi, Johor",slipped disc mayb
4,superbike,"  Today, 01:16 AM",New Member,Group: Junior Member,Posts: 12,Joined: Nov 2014,From: Hell,"U need smaller D, the previous D too big for your butt hole."
5,stupiak07,"  Today, 01:20 AM",Getting Started,Group: Junior Member,Posts: 214,Joined: Oct 2007,"From: broken heart land, single forever~",Straight hospital for xray
6,alna1988,"  Today, 01:22 AM",New Member,Group: Junior Member,Posts: 17,Joined: Jan 2016,,slipped disc is horror bro. the best advise we can give is MUST SEE DOCTOR.They will a fact finding and etc2 to justify your pain.
7,infrasonic,"  Today, 01:34 AM",--,Group: Senior Member,Posts: 616,Joined: Jun 2011,From: Sarawak,"See a doc immediately, no joke.If you delay later things get worse and it may take 10x more money to fix it back"
8,empatTan,"  Today, 01:37 AM",On my way,Group: Senior Member,Posts: 661,Joined: Mar 2016,,Could b yr kidneys...
9,hakim1994,"  Today, 01:39 AM",Getting Started,Group: Junior Member,Posts: 78,Joined: Nov 2011,From: belakang lu bro,Kecian ts. Bye byeee
10,billylks,"  Today, 01:49 AM",Getting Started,Group: Junior Member,Posts: 88,Joined: May 2010,,"Totally agree to this. I delayed treatment of my back injury (angkat sofa) for many years until the muscles got used to the injured position. This really brought troubles during treatments. Luckily after more than a year of treatment, I see improvement."
11,1malaysiajib,"  Today, 02:38 AM",New Member,Group: Junior Member,Posts: 28,Joined: Jan 2017,,seek a doc's advice and they may ask you to go for an X-Ray to see whats's wrong.Ni pun nak tanya kat Kopitiam.Budak- budak ghey zaman skrang ni pelik betul
12,@zan65,"  Today, 02:46 AM",New Member,Group: Junior Member,Posts: 12,Joined: Dec 2016,From: Penang - Skudai,xray
0,IdiuU,"  Yesterday, 11:57 PM, updated 4h ago",New Member,Group: Junior Member,Posts: 24,Joined: Apr 2017,,imagine it flip flopping inside yr tummy
